speciesKey,decimalLatitude,decimalLongitude,eventDate,year,month,day,country,stateProvince,locality,basisOfRecord,individualCount
2,51.935423818111154,21.775552126623772,2003-09-13,2016,3,5,Poland,Mazovia,Location 903,OBSERVATION,7
5,50.34879787851921,18.64017267297739,2016-12-11,2004,10,17,Poland,Silesia,Location 904,MACHINE_OBSERVATION,1
8,49.46379928728395,16.725976823894673,2001-09-16,2019,9,21,Poland,Silesia,Location 905,HUMAN_OBSERVATION,9
9,53.50499705673582,16.242014557996537,2001-03-23,2007,1,12,Poland,Greater Poland,Location 906,MACHINE_OBSERVATION,8
2,49.707803302321494,15.341486322547055,2018-09-16,2005,5,28,Poland,Mazovia,Location 907,HUMAN_OBSERVATION,8
3,52.44688635325829,22.74272151053408,2021-03-09,2010,3,19,Poland,Greater Poland,Location 908,HUMAN_OBSERVATION,7
3,54.43140520852523,19.86862511316587,2000-10-19,2018,6,7,Poland,Lesser Poland,Location 909,MACHINE_OBSERVATION,5
1,54.08141011706864,14.77912643891285,2000-02-16,2003,10,6,Poland,Greater Poland,Location 910,HUMAN_OBSERVATION,3
8,50.610965217745715,17.90231930042048,2011-08-23,2017,2,8,Poland,Pomerania,Location 911,OBSERVATION,9
6,53.938402097797336,17.750883238212122,2017-02-25,2000,9,13,Poland,Silesia,Location 912,OBSERVATION,7
8,49.00192853549884,15.853739745236522,2012-06-21,2012,6,5,Poland,Silesia,Location 913,HUMAN_OBSERVATION,8
9,49.10258929575689,18.442177779816344,2005-09-16,2013,7,2,Poland,Mazovia,Location 914,OBSERVATION,6
5,52.494808350288615,17.38741352700999,2010-07-10,2023,5,9,Poland,Mazovia,Location 915,MACHINE_OBSERVATION,5
3,51.11582967103827,17.486397796020263,2009-09-20,2000,9,11,Poland,Lesser Poland,Location 916,OBSERVATION,8
5,51.24147287872305,21.53807088943718,2017-12-24,2010,1,24,Poland,Lesser Poland,Location 917,HUMAN_OBSERVATION,3
5,52.273758325937514,16.277286532153003,2019-09-15,2016,5,6,Poland,Pomerania,Location 918,MACHINE_OBSERVATION,7
5,50.11233824243279,20.546971580324623,2003-08-09,2003,11,26,Poland,Mazovia,Location 919,OBSERVATION,2
3,50.22818103385978,19.820626163585537,2012-09-26,2011,10,7,Poland,Mazovia,Location 920,MACHINE_OBSERVATION,3
10,51.81068920470941,19.794543625846245,2003-01-16,2009,11,25,Poland,Lesser Poland,Location 921,HUMAN_OBSERVATION,2
4,53.374670557194406,20.762674930646114,2014-03-25,2005,6,7,Poland,Lesser Poland,Location 922,OBSERVATION,5
9,52.59308695816401,19.59349676919567,2019-05-23,2000,7,19,Poland,Lesser Poland,Location 923,MACHINE_OBSERVATION,7
10,50.72465927977366,22.968402171433123,2004-04-15,2006,12,6,Poland,Silesia,Location 924,MACHINE_OBSERVATION,1
9,51.495955629551744,20.890916937892648,2017-02-13,2020,4,11,Poland,Greater Poland,Location 925,OBSERVATION,9
2,49.98985559958999,19.57902516398816,2003-10-13,2015,12,11,Poland,Greater Poland,Location 926,MACHINE_OBSERVATION,1
8,49.432852923155075,22.463583826933977,2009-09-08,2023,1,7,Poland,Mazovia,Location 927,MACHINE_OBSERVATION,1
8,53.539637036316066,20.18269496232149,2002-09-21,2013,11,2,Poland,Silesia,Location 928,HUMAN_OBSERVATION,8
7,50.539246973291526,16.969671327408825,2010-03-05,2022,8,19,Poland,Lesser Poland,Location 929,HUMAN_OBSERVATION,6
8,50.03104504953724,16.112368165401026,2009-04-24,2019,10,4,Poland,Mazovia,Location 930,HUMAN_OBSERVATION,6
3,53.01138472230205,15.553743413759324,2012-12-05,2019,4,26,Poland,Silesia,Location 931,HUMAN_OBSERVATION,9
6,52.58469971086568,23.174443167970235,2009-12-24,2005,3,6,Poland,Pomerania,Location 932,HUMAN_OBSERVATION,4
1,52.67249983087809,21.24338140434027,2008-04-07,2021,12,17,Poland,Silesia,Location 933,HUMAN_OBSERVATION,8
7,50.327588708110355,23.561260069276074,2001-06-24,2004,7,25,Poland,Mazovia,Location 934,OBSERVATION,4
1,50.34934412366355,20.153576418292417,2022-07-08,2023,12,5,Poland,Greater Poland,Location 935,HUMAN_OBSERVATION,2
9,50.28065525275671,18.828688991248107,2006-05-23,2020,2,28,Poland,Lesser Poland,Location 936,MACHINE_OBSERVATION,8
1,50.00776505484131,14.609108187503072,2013-10-19,2017,8,7,Poland,Pomerania,Location 937,OBSERVATION,7
1,52.803197300857605,20.850751271769504,2004-07-25,2014,6,9,Poland,Silesia,Location 938,MACHINE_OBSERVATION,4
7,53.918492134446524,19.938529349635957,2017-04-12,2005,7,25,Poland,Mazovia,Location 939,HUMAN_OBSERVATION,9
2,53.20104132412463,24.10013071459374,2022-01-13,2018,5,1,Poland,Mazovia,Location 940,HUMAN_OBSERVATION,9
5,53.59414307581115,16.439419533378878,2001-09-13,2000,9,1,Poland,Lesser Poland,Location 941,MACHINE_OBSERVATION,8
8,51.347830888694155,19.413521023925725,2006-12-10,2000,5,19,Poland,Mazovia,Location 942,MACHINE_OBSERVATION,1
8,52.79363961315759,20.63976481820434,2022-06-03,2012,11,6,Poland,Mazovia,Location 943,MACHINE_OBSERVATION,7
3,51.05457019457969,20.574829982371902,2002-02-11,2002,5,18,Poland,Lesser Poland,Location 944,OBSERVATION,5
7,52.04792680741811,19.725194138073707,2021-04-05,2009,3,10,Poland,Pomerania,Location 945,HUMAN_OBSERVATION,7
3,51.7934821099022,21.9246657053377,2018-06-27,2020,11,28,Poland,Greater Poland,Location 946,MACHINE_OBSERVATION,9
6,50.02594544183435,16.090808337173527,2018-08-09,2002,1,11,Poland,Greater Poland,Location 947,HUMAN_OBSERVATION,2
6,51.24505680994666,21.40139744279904,2003-09-12,2008,2,1,Poland,Silesia,Location 948,MACHINE_OBSERVATION,4
3,54.590169197797636,20.32129262861751,2022-03-23,2007,8,1,Poland,Pomerania,Location 949,HUMAN_OBSERVATION,4
7,50.44176549474666,23.139966140304647,2013-01-19,2002,1,13,Poland,Silesia,Location 950,OBSERVATION,2
3,49.776061670421036,22.641383278142534,2005-04-07,2012,7,5,Poland,Greater Poland,Location 951,HUMAN_OBSERVATION,3
8,51.42776760541882,17.214499799152044,2018-01-25,2005,5,20,Poland,Lesser Poland,Location 952,MACHINE_OBSERVATION,8
10,53.583958867988855,16.81762071474656,2015-06-08,2012,3,1,Poland,Mazovia,Location 953,HUMAN_OBSERVATION,9
4,52.37645973272384,24.012863903294967,2018-08-18,2022,12,20,Poland,Greater Poland,Location 954,OBSERVATION,6
1,52.94965399798182,19.378104845335617,2015-04-19,2019,12,3,Poland,Pomerania,Location 955,OBSERVATION,2
4,50.100230119413126,23.245493831927256,2009-01-13,2019,11,18,Poland,Greater Poland,Location 956,HUMAN_OBSERVATION,2
7,52.589899519444785,15.671586442560919,2012-07-27,2011,7,9,Poland,Pomerania,Location 957,MACHINE_OBSERVATION,7
4,50.87630229048655,20.55675293096178,2009-02-04,2012,9,14,Poland,Pomerania,Location 958,OBSERVATION,8
6,53.83895952253765,22.260573911077977,2005-08-18,2001,2,27,Poland,Pomerania,Location 959,OBSERVATION,8
9,52.64993307486227,23.663431545781755,2022-06-25,2020,8,17,Poland,Silesia,Location 960,HUMAN_OBSERVATION,6
1,50.15336641109671,17.44086943837364,2022-01-14,2023,9,23,Poland,Lesser Poland,Location 961,OBSERVATION,8
5,49.3747767430957,21.394807933225334,2023-11-26,2022,11,14,Poland,Greater Poland,Location 962,OBSERVATION,1
7,49.24727261386479,19.495892692204116,2018-02-28,2015,3,4,Poland,Lesser Poland,Location 963,MACHINE_OBSERVATION,9
1,51.154169692370814,14.618415045877976,2002-11-06,2022,2,5,Poland,Mazovia,Location 964,MACHINE_OBSERVATION,1
4,50.541936592595015,21.03799732055122,2013-03-26,2005,7,26,Poland,Greater Poland,Location 965,MACHINE_OBSERVATION,3
6,52.74732271608254,21.038984894026,2015-05-22,2018,5,21,Poland,Lesser Poland,Location 966,HUMAN_OBSERVATION,9
2,51.89613624287598,23.492189409434676,2023-07-27,2020,5,17,Poland,Lesser Poland,Location 967,OBSERVATION,5
10,50.54291181243121,19.07258695092352,2007-03-20,2012,10,22,Poland,Mazovia,Location 968,HUMAN_OBSERVATION,9
5,49.86557911211102,16.34855939124725,2015-06-27,2016,5,25,Poland,Pomerania,Location 969,OBSERVATION,9
10,49.737758623587204,14.454550999176528,2006-09-13,2022,4,2,Poland,Greater Poland,Location 970,OBSERVATION,6
1,54.01503027441442,18.239550304196236,2000-08-24,2008,5,23,Poland,Greater Poland,Location 971,OBSERVATION,1
6,50.41217221674823,17.07955034079052,2021-04-03,2016,4,22,Poland,Mazovia,Location 972,MACHINE_OBSERVATION,7
6,52.77992175788361,21.76310072144353,2002-06-13,2001,6,5,Poland,Pomerania,Location 973,HUMAN_OBSERVATION,6
4,53.70197838232034,17.613531201378674,2007-07-27,2018,4,4,Poland,Greater Poland,Location 974,HUMAN_OBSERVATION,9
8,52.56167160487147,23.680526202411407,2000-11-16,2018,2,4,Poland,Greater Poland,Location 975,OBSERVATION,7
4,53.98547834355228,23.815564070475396,2005-07-12,2023,9,6,Poland,Greater Poland,Location 976,HUMAN_OBSERVATION,4
8,51.27588358486515,20.33326762022062,2022-09-27,2006,2,20,Poland,Pomerania,Location 977,MACHINE_OBSERVATION,7
8,54.5460887057639,23.472334927551806,2010-10-21,2021,9,21,Poland,Mazovia,Location 978,HUMAN_OBSERVATION,2
5,49.77224102423296,21.760714314047853,2000-02-04,2009,10,13,Poland,Greater Poland,Location 979,OBSERVATION,6
4,49.59246727201372,19.577968337946288,2004-09-27,2009,6,22,Poland,Lesser Poland,Location 980,MACHINE_OBSERVATION,6
2,52.82041444800317,15.839140941312337,2016-03-16,2019,9,5,Poland,Pomerania,Location 981,MACHINE_OBSERVATION,2
3,54.468420620196916,18.677699023841168,2004-03-20,2008,9,23,Poland,Silesia,Location 982,OBSERVATION,4
3,53.6915240774907,19.7209195262987,2014-03-20,2016,3,25,Poland,Mazovia,Location 983,HUMAN_OBSERVATION,8
4,49.443217784740696,22.812408123497104,2013-01-28,2014,1,26,Poland,Lesser Poland,Location 984,OBSERVATION,8
4,50.620332740821354,18.90960044066378,2023-04-23,2001,1,23,Poland,Greater Poland,Location 985,HUMAN_OBSERVATION,8
10,54.39584953205937,23.156281661315155,2017-02-22,2003,3,7,Poland,Silesia,Location 986,HUMAN_OBSERVATION,8
5,50.46773891024455,20.87835958603938,2013-02-15,2018,5,20,Poland,Mazovia,Location 987,MACHINE_OBSERVATION,1
4,53.53078845796413,15.397390443147447,2014-06-27,2016,3,1,Poland,Pomerania,Location 988,OBSERVATION,2
10,53.78576673638648,24.148809967115948,2014-02-04,2004,12,14,Poland,Silesia,Location 989,MACHINE_OBSERVATION,4
8,51.87362220007369,19.377773139689907,2022-08-15,2006,9,24,Poland,Silesia,Location 990,OBSERVATION,9
6,51.240823677120225,17.996954623372606,2002-09-02,2017,9,4,Poland,Lesser Poland,Location 991,OBSERVATION,3
6,51.6107217080346,20.72296039758917,2023-08-20,2020,3,17,Poland,Mazovia,Location 992,MACHINE_OBSERVATION,6
8,50.31639522731911,15.110711802606598,2016-01-02,2021,3,21,Poland,Lesser Poland,Location 993,OBSERVATION,7
7,54.15846731354729,20.492694196884216,2014-12-14,2006,12,14,Poland,Lesser Poland,Location 994,OBSERVATION,8
10,51.613594009032596,19.082007205092584,2001-02-22,2016,5,16,Poland,Greater Poland,Location 995,HUMAN_OBSERVATION,7
10,54.118264754645374,18.148075513985546,2006-07-25,2006,2,14,Poland,Pomerania,Location 996,OBSERVATION,3
8,49.61302218345639,23.72080421602477,2005-08-27,2003,6,16,Poland,Silesia,Location 997,OBSERVATION,6
2,54.73199657180076,19.329905110666942,2021-02-17,2007,7,24,Poland,Mazovia,Location 998,MACHINE_OBSERVATION,5
9,51.57098390717299,16.23499829059337,2004-09-24,2012,9,20,Poland,Pomerania,Location 999,MACHINE_OBSERVATION,4
